Location	Name	ID	Count	Slots
Bank24-Slot14	A Song Of Death	145358	1	6
Bank24-Slot15	Wedding Ring	145342	1	6
Bank24-Slot16	Underpants	145338	1	6
Bank24-Slot17	Heart Diagram - Tablet 6	167782	1	6
Bank24-Slot18	Leviathan Spinal Fluid	167775	3	6
Bank24-Slot19	Heart Diagram - Tablet 5	167781	2	6
Bank24-Slot20	Heart Diagram - Tablet 2	167778	2	6
Bank24-Slot21	Heart Diagram - Tablet 1	167777	1	6
Bank24-Slot22	Heart Diagram - Tablet 7	167783	3	6
Bank24-Slot23	Heart Diagram - Tablet 3	167779	1	6
Bank24-Slot24	Earring Clasp of Uprising	170432	1	6
Bank24-Slot25	Fancy Hairpin	145336	1	6
Bank24-Slot26	Darkness In The Light	145356	1	6
Bank24-Slot27	Leviathan Cerebral Fluid	167771	2	6
Bank24-Slot28	Leviathan Saliva	167774	2	6
Bank24-Slot29	Dried Behemoth Leaf	162053	1	6
Bank24-Slot30	Heart Diagram - Tablet 1	167777	1	6
Bank24-Slot31	Leviathan Lymph Fluid	167772	1	6
Bank24-Slot32	Used Tissue Sponge	167800	1	6
Bank24-Slot33	Shredded Wing Tip	145395	10	6
Bank24-Slot34	Leviathan Stomach Acid	167776	1	6
Bank24-Slot35	Biomagical Tongs	167795	1	6
Bank24-Slot36	Elmara's Portrait	150977	1	6
Bank24-Slot37	Aurelian Cotton	166901	1	6
Bank24-Slot38	Shredded Wing Tip	145395	3	6
Bank24-Slot39	Icon of Veeshan: Back Right Wing	166919	2	6
Bank24-Slot40	Icon of Veeshan: Right Flank	166922	3	6
Bank24-Slot41	Shed Scales	145390	7	6
Bank24-Slot42	Broken Spine Tip	145392	17	6
SharedBank1	Candlemaker's Median Wax Seal	177652	20	6
SharedBank2	Candlemaker's Minor Wax Seal	177650	20	6
SharedBank3	Candlemaker's Minor Wax Seal	177650	19	6
SharedBank4	Candlemaker's Greater Wax Seal	177653	20	6
SharedBank5	Empty	0	0	0
SharedBank6	Empty	0	0	0
SharedBank7	Empty	0	0	0
SharedBank8	Empty	0	0	0

KeyRing	Name	ID	
Mount	Selyrah of Fear Saddle	94098
Mount	Holy Steed	77442
Mount	Radiant Hawk Harness	151223
Mount	Scalewrought Drone Harness	151782	STAT
Illusion	Jann's Veil	129907	STAT
Illusion	Amulet of Necropotence	11646
Familiar	Scalewrought Flyer Egg	151784
Familiar	Striped Badger Whistle	151225
Familiar	Personal Hemic Source	163996
Familiar	Ice Bound Ulthork	164955
Familiar	Fungal Underbulk	164195
Familiar	Dragonscale Skystrider Scales	61009
Familiar	Great Tiger Spirit Familiar	86644
Familiar	Candlefolk Whistle	153963	STAT
Teleportation	Fellowship Registration Insignia	34023
Teleportation	Primary Anchor Transport Device	57851
Teleportation	Wishing Lamp: Zephyr's Flight	129937
Teleportation	Tsikut's Crystallized Magic	175180
Teleportation	Drunkard's Stein	93995
Activated	Demagnifying Glass	110796
Activated	Unified Phoenix Feather	165188
